,date,sales,sales_from_finance,total_ad_spend,corp_Google_DISCOVERY_spend,corp_Google_DISPLAY_spend,corp_Google_PERFORMANCE_MAX_spend,corp_Google_SEARCH_spend,corp_Google_SHOPPING_spend,corp_Google_VIDEO_spend,corp_Horizon_VIDEO_TIER_1_spend,corp_Horizon_VIDEO_TIER_2_spend,corp_Horizon_VIDEO_TIER_3_spend,corp_Horizon_VIDEO_TIER_BC_spend,corp_Horizon_VIDEO_TIER_HISP_spend,corp_Horizon_VIDEO_TIER_NA_spend,corp_Horizon_VIDEO_TIER_OTT_spend,corp_Horizon_VIDEO_TIER_SYND_spend,corp_Impact_AFFILIATE_spend,corp_Meta_SOCIAL_spend,corp_Microsoft_AUDIENCE_spend,corp_Microsoft_SEARCH_CONTENT_spend,corp_Microsoft_SHOPPING_spend,local_Google_DISPLAY_spend,local_Google_LOCAL_spend,local_Google_PERFORMANCE_MAX_spend,local_Google_SEARCH_spend,local_Google_SHOPPING_spend,local_Meta_SOCIAL_spend,local_Simpli_fi_GEO_OPTIMIZED_DISPLAY_spend,local_Simpli_fi_GEO_OPTIMIZED_VIDEO_spend,local_Simpli_fi_SEARCH_DISPLAY_spend,local_Simpli_fi_SEARCH_VIDEO_spend,local_Simpli_fi_SITE_RETARGETING_DISPLAY_spend,local_Simpli_fi_SITE_RETARGETING_VIDEO_spend,stock_market_index,dollar_to_pound,interest_rates,total_ad_spend_Google,total_ad_spend_Simpli,total_ad_spend_Microsoft,total_ad_spend_Meta,total_ad_spend_Impact,total_ad_spend_Horizon
244,2024-02-13,5100,4782.0,111878.426385992,0.0,0.0,0.0,36783.857157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.03,12581.85,0.0,2871.77,0.0,0.0,0.0,22743.488229,0.0,0.0,21574.16,0.0,0.0,0.0,0.0,0.0,0.0,38272.75,0.791920006275177,4.31,59527.345386,0.0,2871.77,34156.01,2526.03,0.0
245,2024-02-12,5655,5312.0,113174.110362992,0.0,0.0,0.0,37310.449383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.97,12591.02,0.0,2418.46,0.0,0.0,0.0,24141.9439800001,0.0,0.0,21952.47,0.0,0.0,0.0,0.0,0.0,0.0,38797.37890625,0.791310012340546,4.17,61452.3933630001,0.0,2418.46,34543.490000000005,2256.97,0.0
246,2024-02-11,4215,3934.0,111483.759059992,0.0,0.0,0.0,37197.021016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.46,13335.55,0.0,1872.85,0.0,0.0,0.0,22039.4480439999,0.0,0.0,22449.25,0.0,0.0,0.0,0.0,0.0,0.0,38671.69140625,0.792360007762909,4.17,59236.4690599999,0.0,1872.85,35784.8,1904.46,0.0
247,2024-02-10,6595,6229.0,108379.026074632,0.0,0.0,0.0,35915.572662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.81,12205.11,0.0,2289.65,0.0,0.0,0.0,22119.047193,0.0,0.0,20638.06,0.0,0.0,0.0,0.0,0.0,0.0,38671.69140625,0.792360007762909,4.17,58034.619855,0.0,2289.65,32843.17,1840.81,0.0
248,2024-02-09,6951,6582.0,113808.644267986,0.0,0.0,0.0,34418.726759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.27,12248.78,0.0,2210.57,0.0,0.0,0.0,22890.430509,0.0,0.0,20579.32,0.0,0.0,0.0,0.0,0.0,0.0,38671.69140625,0.792360007762909,4.17,57309.157267999995,0.0,2210.57,32828.1,2097.27,0.0
249,2024-02-08,5945,5585.0,114175.724482986,0.0,0.0,0.0,35842.596222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.41,12198.95,0.0,1964.51,0.0,0.0,0.0,22018.5922609999,0.0,0.0,20207.3,0.0,0.0,0.0,0.0,0.0,0.0,38726.328125,0.791930019855499,4.15,57861.1884829999,0.0,1964.51,32406.25,2299.41,0.0
250,2024-02-07,6250,6066.0,126327.564770576,0.0,0.0,0.0,43432.842772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.29,12837.87,0.0,2140.24,0.0,0.0,0.0,25111.732171,0.0,0.0,20252.29,0.0,0.0,0.0,0.0,0.0,0.0,38677.359375,0.793240010738373,4.09,68544.574943,0.0,2140.24,33090.16,2688.29,0.0
251,2024-02-06,6179,6020.0,133507.723935576,0.0,0.0,0.0,49489.408903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.03,13427.62,0.0,2277.98,0.0,0.0,0.0,25409.888205,0.0,0.0,21498.3,0.0,0.0,0.0,0.0,0.0,0.0,38521.359375,0.797800004482269,4.09,74899.297108,0.0,2277.98,34925.92,1881.03,0.0
252,2024-02-05,6296,6105.0,135605.719280576,0.0,0.0,0.0,46257.806857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.35,14853.4,0.0,1922.21,0.0,0.0,0.0,27588.3735959999,0.0,0.0,23567.29,0.0,0.0,0.0,0.0,0.0,0.0,38380.12109375,0.792270004749298,4.17,73846.1804529999,0.0,1922.21,38420.69,2195.35,0.0
253,2024-02-04,4522,4364.0,129380.321064286,0.0,0.0,0.0,40454.188253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,15681.63,0.0,1666.61,0.0,0.0,0.0,26713.385448,0.0,0.0,23344.19,0.0,0.0,0.0,0.0,0.0,0.0,38654.421875,0.784479975700378,4.03,67167.573701,0.0,1666.61,39025.82,2068.0,0.0
254,2024-02-03,7453,7263.0,128156.337529286,0.0,0.0,0.0,41214.156719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.24,14168.53,0.0,1689.05,0.0,0.0,0.0,28137.278447,0.0,0.0,20692.46,0.0,0.0,0.0,0.0,0.0,0.0,38654.421875,0.784479975700378,4.03,69351.435166,0.0,1689.05,34860.99,2519.24,0.0
255,2024-02-02,8332,8085.0,119081.522878305,0.0,0.0,0.0,42393.424714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.98,14560.42,0.0,2029.67,0.0,0.0,0.0,17595.563801,0.0,0.0,20736.19,0.0,0.0,0.0,0.0,0.0,0.0,38654.421875,0.784479975700378,4.03,59988.988515000005,0.0,2029.67,35296.61,2470.98,0.0
256,2024-02-01,8197,7979.0,103881.339815598,0.0,0.0,0.0,42142.571348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485.16,14477.99,0.0,2229.73,0.0,0.0,0.0,6273.42964,0.0,0.0,17123.07,0.0,0.0,0.0,0.0,0.0,0.0,38519.83984375,0.78873997926712,3.87,48416.000988,0.0,2229.73,31601.059999999998,2485.16,0.0
257,2024-01-31,6037,5863.0,116055.300242636,0.0,0.0,0.0,71901.084593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.43,14863.25,0.0,2451.19,0.0,0.0,0.0,3207.766124,0.0,0.0,1985.44,0.0,0.0,0.0,0.0,0.0,0.0,38150.30078125,0.787679970264435,3.99,75108.85071700001,0.0,2451.19,16848.69,2201.43,0.0
258,2024-01-30,5562,5403.0,110980.353661646,0.0,0.0,0.0,66976.359313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.46,16624.35,0.0,2381.02,0.0,0.0,0.0,1731.511823,0.0,0.0,1609.28,0.0,0.0,0.0,0.0,0.0,0.0,38467.30859375,0.78658002614975,4.06,68707.87113599999,0.0,2381.02,18233.629999999997,2224.46,0.0
259,2024-01-29,5521,5333.0,97792.4949356358,0.0,0.0,0.0,55986.585219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.46,14869.74,0.0,2315.25,0.0,0.0,0.0,1362.124191,0.0,0.0,1767.94,0.0,0.0,0.0,0.0,0.0,0.0,38333.44921875,0.78754997253418,4.08,57348.70941,0.0,2315.25,16637.68,2097.46,0.0
260,2024-01-28,4065,3879.0,94404.3486087757,0.0,0.0,0.0,53620.814845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.23,13617.16,0.0,1955.85,0.0,0.0,0.0,1550.611033,0.0,0.0,1804.89,0.0,0.0,0.0,0.0,0.0,0.0,38109.4296875,0.786889970302582,4.15,55171.425878,0.0,1955.85,15422.05,2374.23,0.0
261,2024-01-27,6370,6132.0,87353.3070457755,0.0,0.0,0.0,48737.933324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.2,11989.35,0.0,2202.73,0.0,0.0,0.0,1619.725991,0.0,0.0,1507.06,0.0,0.0,0.0,0.0,0.0,0.0,38109.4296875,0.786889970302582,4.15,50357.659315,0.0,2202.73,13496.41,1551.2,0.0
262,2024-01-26,6777,6571.0,100525.572629961,0.0,0.0,0.0,61438.055253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.92,11030.82,0.0,2846.6,0.0,0.0,0.0,1657.610646,0.0,0.0,1657.3,0.0,0.0,0.0,0.0,0.0,0.0,38109.4296875,0.786889970302582,4.15,63095.665899,0.0,2846.6,12688.119999999999,1777.92,0.0
263,2024-01-25,5755,5571.0,99753.1704522155,0.0,0.0,0.0,61206.072998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.59,10596.14,0.0,2936.03,0.0,0.0,0.0,1528.287826,0.0,0.0,1664.79,0.0,0.0,0.0,0.0,0.0,0.0,38049.12890625,0.786239981651306,4.14,62734.360824,0.0,2936.03,12260.93,1857.59,0.0
264,2024-01-24,5615,5477.0,96724.6836112155,0.0,0.0,0.0,58586.922392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.62,11014.63,0.0,3106.2,0.0,0.0,0.0,1593.613591,0.0,0.0,1408.38,0.0,0.0,0.0,0.0,0.0,0.0,37806.390625,0.787899971008301,4.18,60180.535983,0.0,3106.2,12423.009999999998,910.62,0.0
265,2024-01-23,5230,5045.0,94975.7595702155,0.0,0.0,0.0,61414.766942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,10733.4,0.0,2687.65,0.0,0.0,0.0,0.0,0.0,0.0,69.89,0.0,0.0,0.0,0.0,0.0,0.0,37905.44921875,0.786970019340515,4.14,61414.766942,0.0,2687.65,10803.289999999999,225.0,0.0
266,2024-01-22,5480,5249.0,92700.2840787757,0.0,0.0,0.0,58879.128348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11109.47,0.0,2654.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38001.80859375,0.787410020828247,4.11,58879.128348,0.0,2654.07,11109.47,0.0,0.0
267,2024-01-21,3781,3574.0,88639.5068794655,0.0,0.0,0.0,53855.385841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11972.39,0.0,2576.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37863.80078125,0.786790013313294,4.15,53855.385841,0.0,2576.16,11972.39,0.0,0.0
268,2024-01-20,6219,5978.0,88097.0684124655,0.0,0.0,0.0,53547.137374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10920.67,0.0,2999.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37863.80078125,0.786790013313294,4.15,53547.137374,0.0,2999.95,10920.67,0.0,0.0
269,2024-01-19,5884,5658.0,90659.1133634655,0.0,0.0,0.0,54563.357325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11096.03,0.0,3780.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37863.80078125,0.786790013313294,4.15,54563.357325,0.0,3780.54,11096.03,0.0,0.0
270,2024-01-18,5544,5319.0,61981.91536646,0.0,0.0,0.0,44131.314328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10345.68,0.0,3957.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37468.609375,0.788839995861054,4.14,44131.314328,0.0,3957.34,10345.68,0.0,0.0
271,2024-01-17,4913,4684.0,46423.22499846,0.0,0.0,0.0,29969.812074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10139.67,0.0,2897.31,0.0,0.0,0.0,326.995886,0.0,0.0,291.02,0.0,0.0,0.0,0.0,0.0,0.0,37266.671875,0.791230022907257,4.1,30296.807960000002,0.0,2897.31,10430.69,0.0,0.0
272,2024-01-16,4647,4452.0,43902.29360946,0.0,0.0,0.0,28616.461093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9095.57,0.0,2183.18,0.0,0.0,0.0,285.124478,0.0,0.0,396.65,0.0,0.0,0.0,0.0,0.0,0.0,37361.12109375,0.786400020122528,4.07,28901.585571000003,0.0,2183.18,9492.22,0.0,0.0
273,2024-01-15,4534,4318.0,40609.10899746,0.0,0.0,0.0,24617.983627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9209.43,0.0,2998.13,0.0,0.0,0.0,273.961332,0.0,0.0,411.61,0.0,0.0,0.0,0.0,0.0,0.0,37592.98046875,0.785139977931976,3.96,24891.944959,0.0,2998.13,9621.04,0.0,0.0
274,2024-01-14,3698,3521.0,41012.84621746,0.0,0.0,0.0,23792.460672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11293.61,0.0,1946.72,0.0,0.0,0.0,223.778507,0.0,0.0,416.54,0.0,0.0,0.0,0.0,0.0,0.0,37592.98046875,0.78260999917984,3.96,24016.239179,0.0,1946.72,11710.150000000001,0.0,0.0
275,2024-01-13,5980,5769.0,42997.45922246,0.0,0.0,0.0,24288.502373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12386.64,0.0,2142.92,0.0,0.0,0.0,317.531811,0.0,0.0,375.68,0.0,0.0,0.0,0.0,0.0,0.0,37592.98046875,0.78260999917984,3.96,24606.034184,0.0,2142.92,12762.32,0.0,0.0
276,2024-01-12,6296,6102.0,42645.61107177,0.0,0.0,0.0,23246.250612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400.1,0.0,2576.17,0.0,0.0,0.0,389.985729,0.0,0.0,398.19,0.0,0.0,0.0,0.0,0.0,0.0,37592.98046875,0.78260999917984,3.96,23636.236341,0.0,2576.17,12798.29,0.0,0.0
277,2024-01-11,5191,4967.0,41386.54827708,0.0,0.0,0.0,20892.183871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13637.27,0.0,2426.93,0.0,0.0,0.0,457.891983,0.0,0.0,403.21,0.0,0.0,0.0,0.0,0.0,0.0,37711.01953125,0.784609973430634,3.98,21350.075854000002,0.0,2426.93,14040.48,0.0,0.0
278,2024-01-10,5415,5202.0,45196.08200708,0.0,0.0,0.0,29245.382996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9970.96,0.0,2008.88,0.0,0.0,0.0,721.549588,0.0,0.0,388.77,0.0,0.0,0.0,0.0,0.0,0.0,37695.73046875,0.78659999370575,4.04,29966.932584000002,0.0,2008.88,10359.73,0.0,0.0
279,2024-01-09,4835,4627.0,65895.96409408,0.0,0.0,0.0,48945.428996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10837.81,0.0,2140.39,0.0,0.0,0.0,340.126675,0.0,0.0,401.21,0.0,0.0,0.0,0.0,0.0,0.0,37525.16015625,0.784609973430634,4.02,49285.555671,0.0,2140.39,11239.019999999999,0.0,0.0
280,2024-01-08,5889,5664.0,56965.60727508,0.0,0.0,0.0,41050.289731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10353.65,0.0,1638.38,0.0,0.0,0.0,208.455727,0.0,0.0,409.47,0.034991,0.12999,0.0,0.0,0.128945,1.061468,37683.01171875,0.786300003528595,4.01,41258.745458,1.355394,1638.38,10763.119999999999,0.0,0.0
281,2024-01-07,3967,3796.0,75331.0343470735,0.0,0.0,0.0,36926.474889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9233.43,0.0,1009.17,0.0,0.0,0.0,4184.47585300001,0.0,0.0,4452.03,1237.903432,1352.69228,0.0,0.0,1950.933066,2521.867404,37466.109375,0.788389980792999,4.05,41110.95074200001,7063.396182,1009.17,13685.46,0.0,0.0
282,2024-01-06,6367,6150.0,85418.1562410735,0.0,0.0,0.0,41147.237381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660.14,0.0,1308.64,0.0,0.0,0.0,7317.92693400001,0.0,0.0,7284.29,1249.654038,1368.471186,0.0,0.0,1962.877283,2571.299996,37466.109375,0.788389980792999,4.05,48465.16431500001,7152.302503000001,1308.64,15944.43,0.0,0.0
283,2024-01-05,7021,6786.0,90727.4983499935,0.0,0.0,0.0,46514.864421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8501.04,0.0,1076.2,0.0,0.0,0.0,7762.456176,0.0,0.0,7520.17,1251.109181,1371.36463,0.0,0.0,1964.98212,2582.490822,37466.109375,0.788389980792999,4.05,54277.320597,7169.946753,1076.2,16021.210000000001,0.0,0.0
284,2024-01-04,7006,6788.0,82915.5210829935,0.0,0.0,0.0,40923.454811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8164.46,0.0,1374.9,0.0,0.0,0.0,6347.307217,0.0,0.0,8027.4,1251.132575,1373.335694,0.0,0.0,1968.031393,2591.509393,37440.33984375,0.788999974727631,3.99,47270.762028000005,7184.009055,1374.9,16191.86,0.0,0.0
285,2024-01-03,8067,7869.0,79460.7438399935,0.0,0.0,0.0,35393.762976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8678.03,0.0,1331.06,0.0,0.0,0.0,8022.960525,0.0,0.0,8275.16,1251.968117,1375.7757,0.0,0.0,1968.759687,2598.756835,37430.19140625,0.792200028896332,3.91,43416.723501,7195.2603389999995,1331.06,16953.190000000002,0.0,0.0
286,2024-01-02,6637,6423.0,68265.7027799935,0.0,0.0,0.0,24762.150826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8792.88,0.0,826.06,0.0,0.0,0.0,7692.19670099999,0.0,0.0,8488.8,1252.858079,1378.312781,0.0,0.0,1975.942968,2610.611425,37715.0390625,0.785619974136353,3.95,32454.34752699999,7217.7252530000005,826.06,17281.68,0.0,0.0
287,2024-01-01,2323,2184.0,73058.2552969935,0.0,0.0,0.0,28579.71796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.64,8872.36,0.0,844.84,0.0,0.0,0.0,8079.626413,0.0,0.0,8596.1,1253.295744,1381.120019,0.0,0.0,1977.161044,2612.564117,37689.5390625,0.785546004772186,3.88,36659.344373,7224.140923999999,844.84,17468.46,480.64,0.0
288,2023-12-31,4052,3816.0,94283.5099157935,0.0,0.0,0.0,26932.59299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21925.3443528,0.0,0.0,1652.55,7776.01,0.0,659.05,0.0,0.0,0.0,5847.224568,0.0,0.0,9119.5,1255.305453,1383.501593,0.0,0.0,1976.76193,2618.846029,37689.5390625,0.785300016403198,3.88,32779.817558,7234.415004999999,659.05,16895.510000000002,1652.55,21925.3443528
289,2023-12-30,7901,7711.0,93800.1417291935,0.0,0.0,0.0,28495.270296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18279.7871592,0.0,0.0,3554.53,6239.99,0.0,738.96,0.0,0.0,0.0,6467.32421,0.0,0.0,8137.05,1256.210436,1385.958883,0.0,0.0,1977.30048,2622.346265,37689.5390625,0.785300016403198,3.88,34962.594506,7241.816064000001,738.96,14377.04,3554.53,18279.7871592
290,2023-12-29,10237,9980.0,100323.662745394,0.0,0.0,0.0,28283.539374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20653.5959224,0.0,0.0,6065.26,6398.91,0.0,919.6,0.0,0.0,0.0,7326.58241400001,0.0,0.0,8367.1,1257.586158,1387.199165,0.0,0.0,2057.808565,2632.131147,37689.5390625,0.785300016403198,3.88,35610.12178800001,7334.7250349999995,919.6,14766.01,6065.26,20653.5959224
291,2023-12-28,8554,8308.0,112272.840324194,0.0,0.0,0.0,33390.779742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28497.5650792,0.0,0.0,5369.98,6529.08,0.0,915.66,0.0,0.0,0.0,7449.79567499999,0.0,0.0,8488.96,998.215309,1382.928299,0.0,0.0,1809.000476,2632.015744,37710.1015625,0.781199991703033,3.84,40840.575416999985,6822.159828,915.66,15018.039999999999,5369.98,28497.5650792
292,2023-12-27,6675,6422.0,84167.7673777935,0.0,0.0,0.0,33450.297449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.8400888,0.0,0.0,5337.47,6141.47,0.0,982.09,0.0,0.0,0.0,7685.12551200001,0.0,0.0,8529.1,998.837716,1386.042613,0.0,0.0,1810.339743,2639.743256,37656.51953125,0.785719990730286,3.79,41135.422961000004,6834.963328,982.09,14670.57,5337.47,677.8400888
293,2023-12-26,7520,7301.0,115063.406148394,0.0,0.0,0.0,31955.676468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31295.5940864,0.0,0.0,5281.2,5323.33,0.0,902.29,0.0,0.0,0.0,9608.31320000001,0.0,0.0,8637.24,998.695148,1385.851047,0.0,0.0,1784.604328,2636.917871,37545.328125,0.78710001707077,3.89,41563.98966800001,6806.068394,902.29,13960.57,5281.2,31295.5940864
294,2023-12-25,1693,1573.0,117435.322700794,0.0,0.0,0.0,26949.550614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46051.1601648,0.0,0.0,4158.62,5456.06,0.0,580.46,0.0,0.0,0.0,6339.27431,0.0,0.0,8863.93,999.455208,1386.547598,0.0,0.0,1743.829452,2642.789354,37385.96875,0.788829982280731,3.9,33288.824924,6772.621612000001,580.46,14319.990000000002,4158.62,46051.1601648
295,2023-12-24,8570,8359.0,89644.5852997935,0.0,0.0,0.0,27284.573838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15448.0029928,0.0,0.0,4049.9,5633.33,0.0,544.83,0.0,0.0,0.0,6607.146399,0.0,0.0,9050.77,1000.122146,1387.594289,0.0,0.0,1754.662156,2637.764479,37385.96875,0.788332998752594,3.9,33891.720237,6780.14307,544.83,14684.1,4049.9,15448.0029928
296,2023-12-23,14637,14419.0,99001.5743185935,0.0,0.0,0.0,27499.084882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15920.5752216,0.0,0.0,4873.25,5099.96,0.0,683.41,0.0,0.0,0.0,7717.17150199999,0.0,0.0,8601.35,1000.444546,1386.964648,0.0,0.0,1774.528185,2641.726334,37385.96875,0.788332998752594,3.9,35216.25638399999,6803.663713,683.41,13701.310000000001,4873.25,15920.5752216
297,2023-12-22,13493,13253.0,103897.337287194,0.0,0.0,0.0,28054.076957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17112.0411112,0.0,0.0,5126.98,5227.14,0.0,809.6,0.0,0.0,0.0,7709.419438,0.0,0.0,10311.72,999.818623,1387.11872,0.0,0.0,1743.250527,2640.206911,37385.96875,0.788332998752594,3.9,35763.496395,6770.394781,809.6,15538.86,5126.98,17112.0411112
298,2023-12-21,9671,9412.0,97728.0242833935,0.0,0.0,0.0,28137.800115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12698.3259704,0.0,0.0,5593.78,4917.33,0.0,866.56,0.0,0.0,0.0,7910.880262,0.0,0.0,11175.67,999.518907,1376.275474,0.0,0.0,1739.822255,2635.9513,37404.3515625,0.791059970855713,3.89,36048.680377,6751.567936000001,866.56,16093.0,5593.78,12698.3259704
299,2023-12-20,7832,7614.0,122377.693096454,0.0,0.0,0.0,28880.574579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38315.7548984,0.0,0.0,6379.32,4015.73,0.0,967.51,0.0,0.0,0.0,7825.51604900001,0.0,0.0,10807.59,1000.875136,1386.990856,0.0,0.0,1760.955875,2648.053517,37082.0,0.785380005836487,3.86,36706.09062800001,6796.875384000001,967.51,14823.32,6379.32,38315.7548984
300,2023-12-19,6743,6448.0,98859.9892003935,0.0,0.0,0.0,26398.802422,1689.15,0.0,0.0,0.0,0.0,0.0,0.0,15038.3795744,0.0,0.0,5864.6,3988.03,0.0,1226.35,0.0,0.0,0.0,7786.15127199999,0.0,0.0,11027.27,1001.547136,1388.374982,0.0,0.0,1754.348314,2644.0455,37557.921875,0.79040002822876,3.93,35874.10369399999,6788.315932,1226.35,15015.300000000001,5864.6,15038.3795744
301,2023-12-18,7357,7162.0,136702.426329084,0.0,0.0,0.0,36981.328585,4437.03,0.0,0.0,0.0,0.0,0.0,0.0,39350.3049128,0.0,0.0,6625.78,3293.54,0.0,1795.25,0.0,0.0,0.0,8870.81932400001,0.0,0.0,9582.51,1001.205631,1389.037927,0.0,0.0,1775.794512,2655.339804,37306.01953125,0.789120018482208,3.95,50289.17790900001,6821.377874000001,1795.25,12876.05,6625.78,39350.3049128
302,2023-12-17,5317,5153.0,97029.6271312735,0.0,0.0,0.0,34846.312645,4423.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10960.52,2674.93,0.0,1635.96,0.0,0.0,0.0,6275.81205999999,0.0,0.0,9385.78,1001.102042,1389.360178,0.0,0.0,1769.268004,2657.664569,37305.16015625,0.782999992370606,3.91,45545.70470499999,6817.3947929999995,1635.96,12060.710000000001,10960.52,0.0
303,2023-12-16,8303,8080.0,94562.4444732836,0.0,0.0,0.0,36991.544291,4578.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11495.76,2423.94,0.0,1720.4,0.0,0.0,0.0,7898.084084,0.0,0.0,8537.19,1000.847022,1390.032967,0.0,0.0,1733.37162,2656.073856,37305.16015625,0.782999992370606,3.91,49468.338375,6780.325465,1720.4,10961.130000000001,11495.76,0.0
304,2023-12-15,8280,8063.0,102024.636206274,0.0,0.0,0.0,41000.076081,4698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14695.8,2491.22,0.0,1798.94,0.0,0.0,0.0,8268.29023999999,0.0,0.0,9042.82,1000.726265,1388.787191,0.0,0.0,1742.151455,2654.797341,37305.16015625,0.782999992370606,3.91,53966.61632099999,6786.462251999999,1798.94,11534.039999999999,14695.8,0.0
305,2023-12-14,6763,6515.0,97058.7913462835,0.0,0.0,0.0,36388.79807,4700.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15287.94,2501.72,0.0,1438.94,0.0,0.0,0.0,7243.08313400001,0.0,0.0,8824.35,1001.133406,1388.704094,0.0,0.0,1710.212264,2654.413745,37248.3515625,0.792209982872009,3.92,48332.601204000006,6754.463509,1438.94,11326.07,15287.94,0.0
